entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
A1S_3910	hypothetical protein	52	V5V8N0	100.0	100.0	02_blast_hits	strong_ortholog	UPF0391 membrane protein ABUW_0053	ABUW_0053	unreviewed	NAMED_function_unreviewed
A1S_3911	hypothetical protein	35					no_ortholog				NO_ORTHOLOG
A1S_3434	hypothetical protein	81	V5V8M6	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0048	unreviewed	TRULY_UNCHARACTERIZED
A1S_3437	hypothetical protein	474	A0A7U3Y990	99.4	100.0	02_blast_hits	strong_ortholog	GntR family transcriptional regulator	AB57_3892	unreviewed	NAMED_function_unreviewed
A1S_3912	hypothetical protein	124	A0A0D5YCZ5	98.4	100.0	02_blast_hits	strong_ortholog	Lipoprotein	ABUW_0044	unreviewed	NAMED_function_unreviewed
A1S_3913	hypothetical protein	115	A0ABX6CKR4	99.1	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03769	unreviewed	TRULY_UNCHARACTERIZED
A1S_3454	hypothetical protein	429	V5V8K8	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0027	unreviewed	TRULY_UNCHARACTERIZED
A1S_3914	hypothetical protein	47	V5VA26	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0023	unreviewed	TRULY_UNCHARACTERIZED
A1S_3915	hypothetical protein	47					no_ortholog				NO_ORTHOLOG
A1S_3459	hypothetical protein	241	A0ABX6CKN7	99.6	95.4	02_blast_hits	strong_ortholog	TIGR04219 family outer membrane beta-barrel protein	FQU82_03785	unreviewed	NAMED_function_unreviewed
